CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,Comunidad
CLIX8438,0,0,0,0.0,1,0,0,1,0,1,0,0,3.0,1,0.0,1,1535,15935,4,49,7
CLIX8439,0,0,0,0.0,1,0,0,0,1,0,0,0,1.0,0,3.0,1,0,12549,10,51,9
CLIX8440,0,0,0,0.0,1,0,3,0,1,0,0,0,3.0,1,1.0,0,381,6204,9,61,18
CLIX8441,0,0,0,0.0,1,0,3,0,1,0,0,0,3.0,0,3.0,1,0,13499,8,54,18
CLIX8442,0,0,0,0.0,1,3,3,1,1,0,0,0,3.0,1,3.0,1,0,10561,9,50,14
CLIX8443,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0,2.0,0,0,9932,6,29,14
CLIX8444,0,0,0,0.0,1,3,3,0,1,0,0,0,3.0,1,3.0,1,1395,6801,4,54,1
CLIX8445,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,0,10784,5,46,12
CLIX8446,0,0,0,0.0,1,0,0,0,1,0,0,0,1.0,0,0.0,0,512,14408,6,53,7
CLIX8447,0,0,0,0.0,1,0,0,0,1,0,0,0,2.0,1,2.0,0,1233,3519,4,41,18
CLIX8448,0,0,0,0.0,1,0,0,0,2,1,0,0,3.0,1,0.0,0,1614,12060,4,59,7
CLIX8449,0,0,0,0.0,1,3,3,0,1,0,1,0,3.0,0,3.0,1,1233,4048,6,51,18
CLIX8450,0,0,0,0.0,1,2,0,1,1,0,0,0,3.0,0,0.0,0,1834,0,3,19,3
CLIX8451,0,0,0,0.0,1,3,0,1,1,0,1,0,3.0,0,0.0,1,4885,7101,4,61,11
CLIX8452,0,0,0,0.0,1,2,0,1,1,0,0,0,3.0,1,0.0,0,3362,8979,7,43,5
CLIX8453,0,0,0,0.0,1,3,0,0,1,0,0,0,3.0,0,0.0,0,920,0,7,26,7
CLIX8454,0,0,0,0.0,1,2,3,0,1,1,1,0,1.0,0,2.0,0,2087,16009,7,49,11
CLIX8455,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,0,0.0,1,4960,6782,4,56,5
CLIX8456,0,0,0,0.0,1,0,0,0,1,1,0,0,2.0,1,3.0,1,460,7521,9,46,7
CLIX8457,0,0,0,0.0,1,0,0,1,1,1,1,0,3.0,1,0.0,0,1619,4996,5,56,7
CLIX8458,0,0,0,0.0,0,0,0,0,1,1,1,0,2.0,1,0.0,0,1820,1555,5,43,7
CLIX8459,0,0,0,0.0,1,0,0,0,1,1,0,0,3.0,1,0.0,0,3148,8120,3,52,15
CLIX8460,0,0,0,0.0,1,3,0,1,1,1,0,0,2.0,1,0.0,0,5550,10592,2,37,9
CLIX8461,0,0,0,0.0,1,0,3,0,1,0,0,0,3.0,1,0.0,0,3380,10831,3,59,7
CLIX8462,0,0,0,0.0,1,3,0,1,1,0,0,0,3.0,1,0.0,0,3148,14875,1,40,7
CLIX8463,0,0,0,0.0,1,2,0,1,1,1,0,0,2.0,1,0.0,0,3787,28920,2,48,14
CLIX8464,0,0,0,0.0,1,2,0,1,1,1,0,0,1.0,1,0.0,0,7057,8903,2,21,15
CLIX8465,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,3148,3857,2,40,7
CLIX8466,7,6,0,1.0,1,0,0,0,1,0,0,0,1.0,0,0.0,1,1317,0,2,36,9
CLIX8467,7,6,0,1.0,1,3,3,0,1,0,0,0,1.0,0,0.0,0,1868,0,1,21,3
CLIX8468,7,6,0,1.0,1,2,3,0,1,1,0,0,3.0,0,0.0,0,2033,0,1,51,5
CLIX8469,7,6,0,1.0,1,2,0,1,1,1,0,0,1.0,0,0.0,0,2033,0,1,68,9
CLIX8470,7,6,0,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,1317,0,1,69,15
CLIX8471,7,6,0,1.0,1,2,0,1,1,1,0,1,2.0,0,0.0,0,3674,0,1,39,9
CLIX8472,7,6,0,1.0,1,3,3,1,1,1,0,0,1.0,0,0.0,0,1684,0,0,31,5
CLIX8473,7,6,0,1.0,1,3,0,1,1,1,0,0,3.0,0,0.0,0,3353,0,1,35,17
CLIX8474,7,6,0,1.0,1,3,0,0,1,0,0,0,3.0,0,0.0,0,1317,0,1,46,14
CLIX8475,7,6,0,1.0,1,2,0,0,1,0,0,1,3.0,0,0.0,0,1897,0,1,45,9
CLIX8476,7,6,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,1897,0,0,41,14
CLIX8477,7,6,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3395,0,0,64,7
CLIX8478,7,6,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1317,0,0,61,4
CLIX8479,7,6,0,1.0,1,3,3,1,1,0,0,0,3.0,0,0.0,0,1501,0,1,38,3
CLIX8480,7,6,0,1.0,1,2,0,0,1,1,0,1,3.0,0,0.0,0,1868,0,1,67,3
CLIX8481,7,6,0,1.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,1317,0,1,62,7
CLIX8482,7,6,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1317,0,0,36,9
CLIX8483,7,6,0,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,2263,0,1,47,11
CLIX8484,7,6,0,1.0,1,3,0,0,1,0,0,0,3.0,0,0.0,0,1684,0,0,38,1
CLIX8485,7,6,0,1.0,1,0,2,1,1,0,0,0,3.0,0,0.0,0,1317,0,1,39,7
CLIX8486,7,6,0,1.0,0,3,0,1,2,1,0,0,3.0,0,0.0,0,1317,0,1,37,7
CLIX8487,7,6,0,1.0,0,0,0,1,1,0,0,0,2.0,0,0.0,0,1317,0,1,57,14
CLIX8488,7,6,0,1.0,0,0,0,1,1,1,0,0,3.0,0,0.0,0,1317,0,1,30,18
CLIX8489,7,6,0,1.0,0,3,0,0,1,0,0,0,3.0,0,0.0,0,1317,0,1,38,7
CLIX8490,7,6,0,1.0,0,3,2,0,1,1,0,0,1.0,0,0.0,0,1317,0,1,69,7
CLIX8491,7,6,0,1.0,0,0,0,1,1,1,0,0,2.0,0,0.0,0,1317,0,0,27,18
CLIX8492,7,6,0,1.0,0,2,3,1,1,0,0,1,3.0,0,0.0,0,1897,0,0,25,9
CLIX8493,7,6,0,1.0,0,2,3,1,1,0,0,1,3.0,0,0.0,0,1897,0,1,21,18
CLIX8494,7,6,0,1.0,0,2,0,1,1,1,0,1,3.0,0,0.0,0,1317,0,0,27,12
CLIX8495,7,6,1,1.0,1,3,0,0,1,0,0,0,1.0,1,0.0,0,1369,8231,2,57,7
CLIX8496,7,6,1,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,1553,17453,2,62,3
CLIX8497,7,6,1,1.0,1,0,0,0,2,1,0,0,1.0,0,3.0,1,2881,0,1,37,7
CLIX8498,7,6,1,1.0,1,3,0,0,1,0,0,0,2.0,0,0.0,0,1369,0,1,63,18
CLIX8499,7,6,1,1.0,1,2,0,0,1,0,0,1,3.0,0,0.0,0,1949,0,1,51,14
CLIX8500,7,6,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1317,0,0,33,7
CLIX8501,7,6,0,1.0,0,2,0,1,1,0,0,1,3.0,0,0.0,0,1897,0,1,52,5
CLIX8502,7,6,0,1.0,0,2,0,0,1,0,0,1,3.0,0,0.0,0,6653,0,0,58,14
CLIX8503,9,6,0,2.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,276,6834,9,44,17
CLIX8504,9,6,0,2.0,1,0,0,0,1,0,0,0,2.0,1,2.0,0,221,12889,6,45,16
CLIX8505,9,6,1,2.0,1,3,0,1,1,0,0,0,2.0,0,1.0,1,732,7497,5,45,14
CLIX8506,9,6,1,2.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,732,25350,7,46,1
CLIX8507,9,6,1,2.0,1,0,0,1,1,0,0,0,3.0,0,2.0,0,0,13998,5,42,1
CLIX8508,9,6,1,2.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,1098,37357,8,38,18
CLIX8509,9,6,1,2.0,1,3,2,0,1,0,1,0,3.0,0,2.0,1,3569,16357,4,47,11
CLIX8510,9,6,1,2.0,1,0,0,1,1,0,0,0,1.0,0,3.0,1,0,0,7,66,5
CLIX8511,9,6,1,2.0,1,0,0,1,1,1,0,0,1.0,1,3.0,1,0,17271,5,44,7
CLIX8512,9,6,1,2.0,1,0,0,1,1,0,1,0,1.0,0,3.0,1,732,12657,7,58,6
CLIX8513,9,6,1,2.0,1,0,0,1,1,0,0,0,1.0,0,2.0,0,732,16621,4,50,10
CLIX8514,9,6,1,2.0,1,3,0,0,1,0,1,0,2.0,0,3.0,1,828,17826,7,42,11
CLIX8515,9,6,1,2.0,1,0,0,1,1,0,1,0,1.0,0,3.0,1,828,16361,4,54,7
CLIX8516,9,6,1,2.0,1,0,0,1,1,0,1,0,2.0,0,1.0,0,951,16110,6,48,14
CLIX8517,9,6,1,2.0,1,1,0,0,1,0,0,0,3.0,1,3.0,1,0,13924,3,60,7
CLIX8518,9,6,1,2.0,1,0,0,1,1,1,0,0,3.0,1,2.0,1,0,35195,9,40,18
CLIX8519,9,6,1,2.0,1,0,0,1,1,1,0,0,3.0,1,2.0,1,828,15018,4,51,0
CLIX8520,9,6,1,2.0,1,0,0,1,1,0,1,0,3.0,0,2.0,1,828,13978,6,56,14
CLIX8521,9,6,1,2.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,0,17128,3,65,17
CLIX8522,9,6,1,2.0,1,0,0,1,1,0,1,0,3.0,0,3.0,1,2217,11520,2,58,14
CLIX8523,9,6,1,2.0,1,0,0,1,1,0,0,0,1.0,0,1.0,0,0,12109,7,50,6
CLIX8524,9,6,1,2.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,0,22002,5,61,7
CLIX8525,9,6,1,2.0,1,0,0,1,0,1,1,0,3.0,0,3.0,1,0,10578,6,55,7
CLIX8526,9,6,1,2.0,1,0,3,1,1,0,0,0,2.0,1,2.0,1,2046,11151,5,43,14
CLIX8527,9,6,1,2.0,1,0,3,1,1,0,0,0,1.0,0,2.0,0,1297,6747,5,39,8
CLIX8528,9,6,1,2.0,1,0,0,1,1,0,1,0,3.0,0,3.0,1,1297,21765,2,62,5
CLIX8530,9,6,1,2.0,1,0,0,1,1,0,0,0,3.0,1,2.0,0,1297,16260,4,37,1
CLIX8531,9,6,1,2.0,1,0,0,1,1,0,1,0,2.0,0,3.0,1,4057,25064,2,56,14
CLIX8532,9,6,1,2.0,1,0,0,0,1,0,0,0,2.0,0,2.0,0,1297,10385,6,40,7
CLIX8533,3,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,2.0,0,2705,0,4,71,1
CLIX8534,3,0,1,1.0,1,3,0,1,1,0,0,0,1.0,1,3.0,1,3667,10983,9,57,10
CLIX8535,3,5,0,1.0,1,3,0,1,1,0,0,0,2.0,0,3.0,1,3801,12826,5,40,18
CLIX8536,3,5,0,1.0,1,0,0,1,1,0,0,0,1.0,0,2.0,0,0,0,7,67,0
CLIX8537,3,5,1,1.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,1868,20897,6,43,11
CLIX8538,3,5,1,1.0,1,0,3,1,1,1,0,0,1.0,1,3.0,1,1223,37284,2,57,0
CLIX8539,3,5,1,1.0,1,0,0,1,1,0,0,0,2.0,0,2.0,0,0,19454,4,51,14
CLIX8541,3,5,1,1.0,1,0,0,1,0,1,0,0,1.0,1,3.0,1,0,18031,7,48,6
CLIX8542,3,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,2.0,1,2839,15867,4,59,14
CLIX8543,3,0,0,1.0,1,3,0,0,1,0,0,0,2.0,0,0.0,0,0,13866,4,40,3
CLIX8544,3,0,0,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,0,13399,4,62,0
CLIX8545,3,0,0,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,828,7803,4,60,1
CLIX8546,3,0,0,1.0,1,0,0,1,0,0,0,0,3.0,0,0.0,0,4440,11662,3,61,18
CLIX8547,3,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,4572,7080,4,59,5
CLIX8548,3,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,3086,7745,3,47,1
CLIX8549,3,0,0,1.0,1,0,3,1,1,1,0,0,2.0,0,3.0,1,0,17440,5,47,9
CLIX8550,3,0,0,1.0,1,3,3,1,1,1,0,0,3.0,0,3.0,1,0,10028,9,48,7
CLIX8551,3,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,0,25346,4,60,14
CLIX8552,3,0,1,2.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,0,0,7,26,14
CLIX8553,3,0,1,2.0,1,0,0,1,1,1,0,0,2.0,0,1.0,0,1525,18082,4,50,14
CLIX8554,3,0,1,2.0,1,0,0,1,1,0,0,0,3.0,0,2.0,0,2287,4797,7,62,7
CLIX8555,3,0,1,2.0,1,0,0,1,1,0,1,0,3.0,0,1.0,0,2545,18168,5,26,14
CLIX8556,3,0,1,2.0,1,3,0,1,1,0,0,0,2.0,0,3.0,1,3969,13756,4,43,9
CLIX8557,3,0,1,2.0,1,0,0,1,2,0,0,0,2.0,0,2.0,0,4381,21272,7,56,14
CLIX8558,3,0,1,2.0,1,1,0,0,1,0,0,0,1.0,0,0.0,0,2545,22549,5,62,5
CLIX8559,3,0,1,1.0,1,0,3,1,1,0,1,0,0.0,0,3.0,1,3450,16749,5,41,11
CLIX8560,3,0,1,1.0,1,0,0,1,2,0,0,0,2.0,1,0.0,0,0,25318,6,49,9
CLIX8561,3,0,1,1.0,1,3,0,1,0,1,0,0,3.0,0,3.0,1,0,10389,4,49,0
CLIX8562,3,0,1,1.0,1,0,0,0,1,1,0,0,3.0,1,3.0,1,1868,8389,6,23,14
CLIX8563,3,0,1,1.0,1,0,0,1,1,0,0,0,1.0,1,2.0,0,0,17562,7,46,11
CLIX8564,3,0,1,1.0,1,0,3,1,1,0,0,0,0.0,0,3.0,1,0,24652,8,56,14
CLIX8565,3,0,1,1.0,1,0,3,1,1,0,0,0,2.0,1,2.0,0,0,23151,8,62,14
CLIX8566,3,0,1,1.0,1,0,0,1,1,1,0,0,0.0,0,3.0,1,611,8686,8,40,5
CLIX8567,3,0,1,1.0,1,0,0,0,1,1,0,0,2.0,0,3.0,1,0,10713,6,48,7
CLIX8569,3,0,1,1.0,1,3,3,1,1,0,0,0,3.0,1,2.0,1,764,10806,5,57,14
CLIX8570,3,0,1,1.0,1,0,0,1,1,1,0,0,0.0,1,3.0,1,2009,35229,11,38,18
CLIX8571,3,0,1,1.0,1,0,0,1,1,0,0,0,1.0,0,3.0,1,0,11048,4,46,11
CLIX8572,3,0,1,1.0,1,3,0,0,1,0,0,0,1.0,0,2.0,1,653,11530,4,60,18
CLIX8573,3,0,1,1.0,1,3,0,1,1,0,0,0,0.0,0,3.0,1,0,6459,4,51,15
CLIX8574,3,0,1,1.0,1,0,3,1,1,1,0,0,2.0,0,2.0,0,0,17641,7,50,14
CLIX8575,3,0,1,1.0,1,3,3,1,1,1,0,0,3.0,0,3.0,1,0,25875,8,50,7
CLIX8576,3,0,1,1.0,1,0,0,0,1,1,0,0,2.0,0,2.0,1,0,15985,7,53,15
CLIX8577,3,0,0,1.0,1,0,0,0,1,0,0,0,2.0,0,3.0,1,519,8593,7,51,1
CLIX8578,3,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,1642,3296,5,54,17
CLIX8579,3,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,828,10583,9,53,0
CLIX8580,3,0,0,1.0,1,0,0,1,2,1,1,0,2.0,0,0.0,0,1450,14405,4,36,18
CLIX8581,3,0,0,1.0,1,0,3,1,1,1,0,0,3.0,1,3.0,1,0,10002,9,41,7
CLIX8582,3,0,0,2.0,1,0,0,1,1,0,1,0,2.0,0,0.0,0,0,8918,4,43,7
CLIX8583,3,0,0,2.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,3025,10681,6,49,14
CLIX8584,3,0,0,2.0,1,0,0,0,0,1,0,0,1.0,1,2.0,1,0,19314,5,49,18
CLIX8585,3,7,1,2.0,1,0,3,1,1,0,0,0,2.0,0,1.0,0,2077,24870,6,41,14
CLIX8586,3,7,1,2.0,1,0,0,1,1,0,1,0,3.0,0,2.0,1,6572,15673,4,55,6
CLIX8587,3,7,1,2.0,1,0,0,1,2,1,0,0,3.0,0,2.0,1,4645,47642,1,47,17
CLIX8588,3,7,1,1.0,1,3,0,1,1,1,0,0,1.0,0,2.0,0,0,26106,9,53,7
CLIX8589,3,7,1,1.0,1,0,0,1,2,0,0,0,2.0,0,3.0,1,611,14913,5,55,17
CLIX8590,3,7,1,1.0,1,0,1,1,1,0,0,0,3.0,0,3.0,1,0,16927,9,39,7
CLIX8591,3,7,0,1.0,1,0,0,1,2,0,0,0,3.0,0,0.0,0,0,6630,4,46,9
CLIX8592,3,7,0,1.0,1,0,0,0,1,1,0,0,3.0,0,3.0,1,1465,0,3,53,16
CLIX8593,3,5,1,2.0,1,1,0,1,1,0,0,0,2.0,1,2.0,0,3599,8189,4,45,7
CLIX8594,3,5,1,1.0,1,0,0,1,1,1,1,0,3.0,1,3.0,1,4519,14950,4,27,7
CLIX8595,3,0,0,1.0,1,0,0,1,1,1,1,0,3.0,1,0.0,0,4388,10499,2,48,0
CLIX8596,3,0,0,1.0,1,0,0,0,1,0,1,0,3.0,0,0.0,0,4451,10315,7,48,14
CLIX8597,3,0,1,2.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,4601,16739,4,43,17
CLIX8598,3,0,1,2.0,1,1,0,0,1,0,0,0,3.0,0,3.0,1,1801,16250,4,51,5
CLIX8599,3,0,1,2.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,6258,29448,4,60,6
CLIX8600,3,0,1,2.0,1,1,3,1,1,0,0,0,2.0,0,3.0,1,8125,38328,2,42,9
CLIX8601,3,0,1,2.0,1,0,0,1,2,0,0,0,3.0,0,1.0,0,4497,12486,4,44,9
CLIX8602,3,0,1,2.0,1,0,0,1,1,1,1,0,3.0,1,2.0,0,4497,25325,4,48,6
CLIX8603,3,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,2287,17530,3,62,7
CLIX8604,3,0,1,1.0,1,0,0,1,1,0,1,0,3.0,0,1.0,0,4970,12013,4,56,18
CLIX8605,3,0,1,1.0,1,0,0,1,1,0,1,0,3.0,0,1.0,0,4519,7224,5,60,10
CLIX8606,3,0,1,1.0,1,0,1,0,1,0,1,0,2.0,0,1.0,0,3938,17488,3,54,14
CLIX8607,3,0,1,1.0,1,0,0,1,1,1,1,0,3.0,0,2.0,0,3579,17909,6,54,18
CLIX8608,3,0,1,1.0,1,3,3,1,1,0,1,0,3.0,0,3.0,1,2924,21322,7,56,11
CLIX8609,3,0,1,1.0,1,0,3,0,1,1,0,0,1.0,1,3.0,1,5997,9863,2,46,16
CLIX8610,3,0,1,1.0,1,1,0,1,1,1,1,0,1.0,1,3.0,1,4497,11353,4,49,18
CLIX8611,3,0,1,1.0,1,3,0,1,1,0,0,0,2.0,0,0.0,0,5490,33704,1,58,5
CLIX8612,3,0,0,2.0,1,1,0,1,1,0,1,0,2.0,0,3.0,1,1525,11753,7,38,14
CLIX8613,3,0,0,2.0,1,1,0,1,1,1,0,0,3.0,1,0.0,0,4497,8744,3,37,0
CLIX8614,3,7,1,2.0,1,3,0,1,1,0,0,0,0.0,1,1.0,1,4601,35204,0,44,18
CLIX8615,3,7,1,2.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,4497,14428,3,52,17
CLIX8616,3,5,0,1.0,1,0,0,1,1,0,0,0,1.0,1,1.0,0,2342,5365,2,43,9
CLIX8617,3,5,0,1.0,1,0,0,1,1,0,0,0,2.0,0,2.0,0,1098,9890,2,41,18
CLIX8618,3,5,0,1.0,1,0,0,0,1,0,0,0,2.0,1,3.0,1,2605,8805,4,43,7
CLIX8619,3,5,0,1.0,1,0,0,1,1,0,0,0,3.0,1,1.0,0,2605,19412,4,43,17
CLIX8620,3,5,0,1.0,1,2,0,1,2,1,0,0,1.0,1,3.0,1,6083,8605,2,51,15
CLIX8621,3,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,2.0,0,2708,17300,2,32,14
CLIX8622,3,5,1,1.0,1,2,0,1,1,1,0,0,3.0,1,3.0,1,3794,21314,3,43,2
CLIX8623,3,5,1,1.0,1,2,0,1,1,1,0,0,3.0,1,2.0,0,3748,18540,2,51,5
CLIX8624,3,5,1,1.0,1,3,3,1,1,0,1,0,3.0,1,2.0,0,2708,25749,2,54,9
CLIX8625,3,5,1,1.0,1,3,0,1,0,1,0,0,0.0,1,3.0,1,4891,26302,1,44,9
CLIX8626,3,5,1,1.0,1,3,0,1,1,0,0,1,3.0,1,1.0,0,2662,25411,2,60,0
CLIX8627,3,5,1,1.0,1,0,0,1,1,0,0,1,3.0,1,3.0,1,4063,30240,2,37,14
CLIX8628,3,5,1,1.0,1,2,0,1,1,1,0,1,1.0,0,1.0,0,8600,0,1,50,17
CLIX8629,3,5,1,1.0,1,0,0,1,1,0,0,0,0.0,1,1.0,0,3030,10199,2,50,18
CLIX8630,3,5,1,1.0,1,2,0,1,2,1,0,0,3.0,0,0.0,0,5448,0,1,55,9
CLIX8631,3,5,1,1.0,0,0,0,1,1,0,0,0,3.0,1,1.0,0,2605,11444,2,38,17
CLIX8632,3,5,1,2.0,1,2,0,1,1,1,0,0,2.0,1,2.0,1,5448,25139,1,56,6
CLIX8633,3,5,1,2.0,1,0,0,0,2,0,0,0,2.0,1,1.0,0,3030,9592,2,48,9
CLIX8634,3,5,1,2.0,1,2,0,1,1,1,0,1,1.0,0,0.0,1,9384,0,2,21,5
CLIX8635,3,5,1,2.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,4909,0,1,63,18
CLIX8636,3,5,1,2.0,0,0,0,1,1,0,0,0,3.0,1,3.0,1,2561,18764,2,47,7
CLIX8637,3,5,0,2.0,0,0,0,1,1,0,0,0,2.0,1,2.0,0,2561,15732,1,37,9
CLIX8638,3,5,0,2.0,0,2,0,1,1,0,0,1,3.0,0,0.0,0,4751,0,2,25,0
CLIX8639,3,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,7954,0,0,40,5
CLIX8640,3,5,0,1.0,1,2,0,0,1,1,0,0,2.0,0,0.0,0,6442,0,1,22,14
CLIX8641,3,5,0,1.0,1,2,0,1,0,0,0,1,3.0,0,0.0,0,7126,0,1,31,2
CLIX8642,3,7,1,1.0,1,2,0,1,1,0,0,0,3.0,1,2.0,1,3748,18925,3,40,14
CLIX8643,3,7,1,1.0,1,2,0,1,1,1,0,0,2.0,1,1.0,0,3748,8608,2,51,14
CLIX8644,3,7,1,1.0,1,2,0,1,1,1,0,0,2.0,1,2.0,1,3748,17913,3,55,14
CLIX8645,3,7,1,1.0,1,2,0,1,1,1,0,0,3.0,0,1.0,0,6235,0,3,46,7
CLIX8646,3,7,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,2662,0,1,48,14
CLIX8647,3,7,1,1.0,1,2,0,1,1,1,0,0,1.0,0,2.0,0,5080,0,1,39,7
CLIX8648,3,7,1,1.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,4182,0,2,30,0
CLIX8649,3,7,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,2662,0,1,22,14
CLIX8650,3,7,1,1.0,1,2,0,0,1,0,0,1,3.0,0,0.0,1,4909,0,1,51,14
CLIX8651,3,7,1,1.0,0,0,0,1,1,1,0,0,2.0,1,3.0,1,1098,20398,2,51,14
CLIX8652,3,7,1,1.0,0,3,3,1,1,0,0,1,2.0,1,3.0,1,2561,25087,2,53,14
CLIX8653,3,7,1,1.0,0,2,0,1,2,0,0,1,3.0,0,0.0,0,4751,0,1,22,9
CLIX8654,3,7,1,2.0,0,2,0,1,1,1,0,1,3.0,0,0.0,0,4751,0,0,40,7
CLIX8655,3,7,1,2.0,0,2,0,1,1,1,0,1,3.0,0,0.0,0,4751,0,0,67,2
CLIX8656,3,7,0,1.0,1,2,0,1,1,1,0,0,1.0,0,0.0,1,4922,0,2,66,16
CLIX8657,3,7,0,1.0,1,2,0,0,1,1,0,0,2.0,0,0.0,0,4922,0,1,55,17
CLIX8658,3,7,0,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,4751,0,1,24,6
CLIX8659,3,7,1,1.0,1,2,0,1,1,0,0,1,3.0,0,2.0,0,4751,0,1,39,18
CLIX8660,3,7,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,2195,0,9,41,14
CLIX8661,8,6,0,2.0,1,0,2,0,1,0,0,0,3.0,0,2.0,0,0,7517,3,54,0
CLIX8662,8,6,0,2.0,1,0,0,0,1,0,1,0,3.0,0,0.0,0,0,13854,2,60,14
CLIX8663,8,6,0,2.0,1,0,0,1,1,0,1,0,2.0,1,2.0,1,0,12095,3,59,18
CLIX8664,8,6,0,2.0,1,3,0,1,1,0,1,0,2.0,1,3.0,1,1113,17577,2,47,17
CLIX8665,8,6,0,2.0,1,2,0,1,1,0,0,0,3.0,1,3.0,1,4104,13494,2,40,18
CLIX8666,8,6,0,2.0,1,0,0,1,1,0,1,0,2.0,1,3.0,1,1829,14045,2,41,14
CLIX8667,8,6,0,2.0,1,0,3,1,1,0,0,0,2.0,1,3.0,1,1829,2606,2,58,3
CLIX8668,8,6,0,2.0,1,0,1,1,1,0,0,0,3.0,1,0.0,0,1829,17785,3,62,14
CLIX8669,8,6,0,2.0,1,2,0,1,1,1,0,0,3.0,1,0.0,0,2727,12815,1,59,17
CLIX8670,8,6,0,2.0,1,0,0,1,1,1,0,0,2.0,1,2.0,0,3571,7441,2,42,7
CLIX8671,8,6,0,2.0,1,2,0,1,1,1,0,0,2.0,1,0.0,0,2727,17911,3,56,3
CLIX8672,8,6,0,2.0,1,3,0,0,1,0,0,0,2.0,1,0.0,0,1829,14101,2,54,18
CLIX8673,8,6,0,2.0,1,2,1,1,1,1,0,0,1.0,1,0.0,0,2727,26019,2,60,11
CLIX8674,8,6,1,1.0,1,1,0,1,1,0,1,0,1.0,0,3.0,1,780,14675,2,51,7
CLIX8675,8,6,1,1.0,1,3,0,1,1,0,1,0,2.0,1,2.0,1,828,9684,4,37,7
CLIX8676,8,6,1,1.0,1,2,0,1,1,0,0,0,3.0,0,1.0,1,0,38481,3,61,14
CLIX8677,8,6,1,1.0,1,0,0,0,1,0,1,0,1.0,0,3.0,1,0,12556,2,46,7
CLIX8678,8,6,1,1.0,1,3,0,1,1,0,0,0,2.0,1,3.0,1,0,19859,3,58,17
CLIX8679,8,6,1,1.0,1,0,0,1,1,0,1,0,1.0,1,2.0,1,1141,10369,3,62,7
CLIX8680,8,6,1,1.0,1,3,3,1,1,0,1,0,1.0,1,3.0,1,1141,24585,2,42,15
CLIX8681,8,6,1,1.0,1,3,0,1,1,0,1,0,3.0,1,3.0,1,1141,18456,2,61,18
CLIX8682,8,6,1,1.0,1,3,0,1,1,0,1,0,1.0,1,3.0,1,1141,10009,3,39,6
CLIX8683,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,1,1.0,1,1711,34195,5,50,18
CLIX8684,8,6,1,1.0,1,3,0,1,1,0,0,0,3.0,1,3.0,1,1141,16440,3,48,7
CLIX8685,8,6,1,1.0,1,3,0,0,1,0,1,0,2.0,1,1.0,0,1141,10502,4,39,18
