CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad_Cliente,Tiempo,Comunidad
CLI4556,1,5,1,1.0,1,0,0,1,2,0,0,0,3.0,0,2.0,1,953,1144,14345,1,8,55,6,12
CLI4557,1,5,1,1.0,1,0,0,1,1,0,1,0,3.0,0,2.0,0,96,2708,19284,0,7,51,0,12
CLI4558,1,5,1,1.0,1,0,3,1,1,0,0,0,1.0,0,3.0,1,967,2306,22474,0,9,55,0,19
CLI4559,1,5,1,1.0,1,0,3,0,1,1,0,0,2.0,1,3.0,1,951,2248,27977,0,7,40,0,1
CLI4560,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,3.0,1,934,3851,8107,0,9,51,0,2
CLI4561,1,5,1,1.0,1,0,3,0,0,0,0,0,1.0,1,3.0,1,956,4201,32866,0,4,41,0,19
CLI4562,1,5,1,1.0,1,3,0,1,1,0,0,0,3.0,0,2.0,0,962,1144,8466,0,6,41,0,15
CLI4563,1,5,1,1.0,1,0,3,1,2,0,0,0,3.0,1,3.0,1,856,5658,22811,0,5,49,0,16
CLI4564,1,5,1,1.0,1,0,0,0,1,0,0,0,2.0,1,3.0,1,959,1144,17936,0,7,62,0,6
CLI4565,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,3.0,1,927,2287,19745,0,7,40,0,19
CLI4566,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,3.0,1,801,2918,20066,0,5,45,0,12
CLI4567,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,0,1.0,1,843,5049,14444,0,7,53,0,19
CLI4568,1,5,1,1.0,1,3,0,1,1,0,0,0,1.0,0,3.0,1,942,1630,13523,0,9,41,0,16
CLI4569,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,3.0,1,939,2287,25363,1,7,62,9,6
CLI4570,1,5,1,1.0,1,2,1,0,1,0,0,0,3.0,0,0.0,1,931,6467,24193,1,9,55,8,12
CLI4571,1,5,1,1.0,1,3,3,0,1,0,0,0,3.0,0,3.0,1,962,1144,14356,0,8,46,0,19
CLI4572,1,5,1,1.0,1,0,3,1,1,1,0,0,3.0,1,3.0,1,943,3010,17277,0,8,61,0,15
CLI4573,1,5,1,1.0,1,0,3,1,1,1,0,0,2.0,0,3.0,1,953,1535,15362,0,7,59,0,19
CLI4574,1,5,1,1.0,1,3,3,1,1,0,0,0,1.0,0,3.0,1,91,2287,0,0,4,71,0,9
CLI4575,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,2.0,1,945,3286,12861,0,4,61,0,19
CLI4576,1,5,1,1.0,1,3,3,1,1,0,0,0,2.0,0,2.0,0,921,5501,31760,1,12,43,8,15
CLI4577,1,5,1,1.0,1,3,3,1,1,1,0,0,2.0,0,2.0,1,97,1144,26493,0,8,53,0,19
CLI4578,1,5,1,1.0,1,0,3,1,1,1,0,0,3.0,1,1.0,0,943,5343,23839,1,5,37,7,19
CLI4579,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,2.0,0,937,3391,7429,0,7,60,0,19
CLI4580,1,5,1,1.0,1,3,0,1,1,0,0,0,3.0,1,3.0,1,959,1717,37955,0,7,57,0,15
CLI4581,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,1,3.0,1,964,2340,21350,1,4,48,8,19
CLI4582,1,5,1,1.0,1,0,3,1,1,1,0,0,1.0,1,3.0,1,951,2248,15989,0,8,51,0,16
CLI4583,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,2.0,0,973,1788,8421,0,6,38,0,19
CLI4584,1,5,1,1.0,1,0,0,1,1,0,1,0,1.0,0,3.0,1,933,3759,13004,0,8,61,0,12
CLI4585,1,5,1,1.0,1,3,3,1,1,0,0,0,1.0,1,2.0,1,954,4656,40163,1,13,62,7,0
CLI4586,1,5,1,1.0,1,0,0,1,1,1,0,0,3.0,1,3.0,1,934,3759,16214,0,9,35,0,19
CLI4587,1,5,1,1.0,1,0,0,1,2,0,0,0,2.0,0,3.0,1,967,1144,19568,0,5,42,0,15
CLI4588,1,5,1,1.0,1,0,3,1,1,0,0,0,1.0,1,3.0,1,949,0,29905,0,8,42,0,9
CLI4589,1,5,1,1.0,1,3,0,1,1,1,0,0,3.0,0,3.0,1,952,2616,27488,0,9,48,0,6
CLI4590,1,5,1,1.0,1,0,0,1,1,1,0,0,3.0,0,2.0,1,962,2708,23494,0,5,51,0,9
CLI4591,1,5,1,1.0,1,3,3,1,1,0,0,0,1.0,1,3.0,1,894,3877,27855,0,7,51,0,0
CLI4592,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,2.0,1,895,4061,15333,0,4,38,0,18
CLI4593,1,5,1,1.0,1,0,3,0,1,1,0,0,1.0,1,3.0,1,86,7019,14495,0,7,57,0,19
CLI4594,1,5,1,1.0,1,0,3,0,1,0,0,0,3.0,1,1.0,1,937,2287,18233,0,7,33,0,19
CLI4595,1,5,1,1.0,1,0,0,1,1,1,0,0,2.0,1,3.0,1,935,3391,17469,0,9,53,0,19
CLI4596,1,5,1,1.0,1,3,3,1,1,0,0,0,3.0,1,3.0,1,945,3378,21837,0,6,71,0,15
CLI4597,1,5,1,1.0,1,0,3,0,2,0,0,0,3.0,0,3.0,1,926,3759,11844,0,4,47,0,19
CLI4598,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,927,3391,22111,0,9,52,0,15
CLI4599,1,5,1,1.0,1,3,3,1,1,0,0,0,2.0,1,2.0,0,923,2287,17932,0,7,40,0,19
CLI4600,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,0,3.0,1,874,3373,18969,0,5,54,0,15
CLI4601,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,1,1.0,0,879,3371,9479,1,8,58,7,0
CLI4602,1,5,1,1.0,1,0,0,0,1,1,0,0,3.0,0,3.0,1,936,3879,13326,0,4,60,0,5
CLI4603,1,5,1,1.0,1,0,3,1,1,1,0,0,3.0,1,3.0,1,876,5056,35708,1,7,39,7,19
CLI4604,1,5,1,1.0,1,0,2,1,2,0,0,0,3.0,0,3.0,1,945,3378,26071,1,7,41,10,0
CLI4605,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,901,3667,19597,0,5,55,0,19
CLI4606,1,5,1,1.0,1,2,3,1,1,1,0,0,3.0,0,3.0,1,91,2287,17467,0,9,60,0,18
CLI4607,1,5,1,1.0,1,0,0,1,1,0,0,0,2.0,0,1.0,0,845,5664,16557,0,8,41,0,19
CLI4608,1,5,1,1.0,1,0,3,1,1,1,0,0,3.0,1,3.0,1,943,3286,18198,1,9,62,8,19
CLI4609,1,5,1,1.0,1,0,0,1,1,1,0,0,1.0,1,3.0,1,936,3759,6540,0,7,45,0,19
CLI4610,1,5,1,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,944,3866,23347,0,5,44,0,0
CLI4611,1,5,1,1.0,1,0,3,1,1,0,0,0,1.0,0,2.0,0,959,1144,0,0,9,62,0,16
CLI4612,1,5,1,1.0,1,2,0,1,1,0,0,0,3.0,0,3.0,1,959,1144,5178,0,7,54,0,19
CLI4613,1,5,1,1.0,1,0,3,1,1,1,0,0,1.0,1,2.0,1,941,5639,31272,0,4,48,0,19
CLI4614,1,5,1,1.0,1,0,3,1,1,1,0,0,1.0,1,3.0,1,944,3010,14101,0,9,41,0,9
CLI4615,1,5,1,1.0,1,3,3,0,1,0,0,0,1.0,1,3.0,1,96,1717,30233,1,1,45,4,19
CLI4616,1,5,1,1.0,1,0,3,1,1,1,0,0,3.0,1,2.0,0,954,1144,20297,1,9,56,7,15
CLI4617,1,5,1,1.0,1,2,3,1,2,1,0,0,1.0,0,3.0,1,951,2616,11881,0,4,60,0,19
CLI4618,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,3.0,1,86,3373,24601,1,6,49,10,17
CLI4619,1,5,1,1.0,1,0,3,1,1,0,0,0,1.0,0,1.0,0,945,3286,22029,0,5,50,0,6
CLI4620,1,5,1,1.0,1,3,3,0,1,0,0,0,1.0,0,3.0,1,934,2287,19632,0,5,48,0,6
CLI4621,1,5,1,1.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,946,3286,15440,0,5,59,0,6
CLI4622,1,5,1,1.0,1,0,3,1,1,1,0,0,3.0,0,3.0,1,948,5757,14035,1,9,57,10,6
CLI4623,1,5,1,1.0,1,3,0,1,1,0,0,0,1.0,0,2.0,0,968,1365,0,0,6,65,0,0
CLI4624,1,5,1,1.0,1,3,0,1,1,0,0,0,3.0,0,3.0,1,926,2287,8577,0,7,54,0,19
CLI4625,1,5,1,1.0,1,2,0,0,2,1,0,0,2.0,0,3.0,1,948,3010,11391,0,8,56,0,5
CLI4626,1,5,1,1.0,1,2,3,1,1,1,0,0,1.0,0,2.0,0,946,3010,9337,0,9,39,0,5
CLI4627,1,5,1,1.0,1,0,0,1,1,1,0,0,1.0,0,2.0,0,957,2248,21508,0,6,50,0,5
CLI4628,1,5,1,1.0,1,0,0,0,1,0,0,0,1.0,0,3.0,1,926,3759,13312,0,4,49,0,12
CLI4629,1,5,1,1.0,1,3,3,1,1,0,0,0,3.0,1,3.0,1,939,3667,17978,0,5,35,0,9
CLI4630,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,2.0,1,86,4955,19308,0,7,42,0,2
CLI4631,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,962,2340,8974,0,6,37,0,19
CLI4632,1,5,1,1.0,1,2,3,1,1,0,0,0,2.0,1,3.0,1,849,5658,11727,0,4,52,0,1
CLI4633,1,5,1,1.0,1,0,3,1,2,0,0,0,1.0,1,3.0,1,917,2287,29711,0,4,52,0,19
CLI4634,1,5,1,1.0,1,0,1,0,1,0,0,0,3.0,1,3.0,1,879,3371,20941,0,8,47,0,9
CLI4635,1,5,1,1.0,1,3,0,1,1,0,0,0,1.0,1,3.0,1,927,3759,17925,0,4,41,0,2
CLI4636,1,5,1,1.0,1,0,3,1,1,1,0,0,3.0,0,3.0,1,933,3667,15270,0,7,61,0,18
CLI4637,1,5,1,1.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,904,3299,14782,0,7,56,0,15
CLI4638,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,2.0,0,867,3373,13146,0,4,45,0,19
CLI4639,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,1.0,0,904,3299,8700,0,4,61,0,9
CLI4640,1,5,1,1.0,1,3,3,1,1,0,0,0,1.0,1,1.0,0,943,3286,16667,0,9,66,0,9
CLI4641,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,966,2708,10794,0,6,49,0,19
CLI4642,1,5,1,1.0,1,0,3,1,1,1,0,0,2.0,1,3.0,1,956,1144,23345,0,9,62,0,18
CLI4643,1,5,1,1.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,871,4127,22666,0,5,45,0,6
CLI4644,1,5,1,1.0,1,2,0,0,1,0,0,0,1.0,0,2.0,0,934,4219,19461,0,8,42,0,12
CLI4645,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,0,2.0,1,956,2524,18370,0,8,40,0,6
CLI4646,1,5,1,1.0,1,0,3,1,1,1,0,0,1.0,1,1.0,0,947,3378,14202,0,6,41,0,18
CLI4647,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,956,2616,7940,0,4,44,0,0
CLI4648,1,5,1,1.0,1,3,3,1,1,0,0,0,3.0,1,3.0,1,954,2616,13630,0,4,56,0,19
CLI4649,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,935,2287,17393,0,9,61,0,19
CLI4650,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,952,1144,10205,0,7,40,0,9
CLI4651,1,5,1,1.0,1,0,0,1,1,0,0,0,0.0,0,2.0,0,876,3371,7563,0,6,43,0,18
CLI4652,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,1.0,0,943,3378,18261,0,7,39,0,19
CLI4653,1,5,1,1.0,1,2,0,1,1,1,0,0,1.0,1,3.0,1,91,3299,18612,0,7,39,0,17
CLI4654,1,5,1,1.0,1,3,0,1,2,0,0,0,2.0,0,0.0,0,927,2287,26023,0,7,47,0,19
CLI4655,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,3.0,1,943,3378,0,0,9,49,0,9
CLI4656,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,0,3.0,1,961,1144,23507,0,4,43,0,17
CLI4657,1,5,1,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,869,4311,11277,0,5,56,0,4
CLI4658,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,2.0,0,916,6450,24526,1,5,45,8,0
CLI4659,1,5,1,1.0,1,0,3,0,1,0,0,0,1.0,0,1.0,0,86,6059,13934,0,6,46,0,6
CLI4660,1,5,1,1.0,1,0,0,0,1,0,0,0,2.0,0,2.0,1,917,3759,11285,0,9,70,0,9
CLI4661,1,5,1,1.0,1,0,0,0,1,0,0,0,1.0,0,3.0,1,961,2708,3712,0,5,54,0,0
CLI4662,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,0,2.0,0,862,5139,8485,0,5,57,0,6
CLI4663,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,892,4061,14128,0,9,37,0,7
CLI4664,1,5,1,1.0,1,0,0,1,1,0,0,0,2.0,1,1.0,0,891,6091,35510,1,11,60,8,6
CLI4665,1,5,1,1.0,1,3,3,0,1,0,1,0,1.0,0,2.0,0,959,2708,17935,0,9,70,0,12
CLI4666,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,1,2.0,0,895,3969,21982,0,9,65,0,6
CLI4667,1,5,1,1.0,1,0,0,1,1,1,0,0,3.0,1,3.0,1,959,2340,25711,0,8,52,0,12
CLI4668,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,1,3.0,1,92,4259,32534,1,7,41,6,19
CLI4670,1,5,1,1.0,1,0,3,1,1,1,0,0,3.0,1,2.0,1,892,3969,24339,0,4,41,0,0
CLI4671,1,5,1,1.0,1,3,3,1,1,1,0,0,1.0,1,3.0,1,893,3877,23147,0,8,39,0,19
CLI4672,1,5,1,1.0,1,0,0,0,1,0,0,0,2.0,1,3.0,1,867,5067,34601,1,9,38,7,17
CLI4673,1,5,1,1.0,1,3,2,1,1,1,0,0,3.0,1,3.0,1,943,3286,28364,0,5,43,0,0
CLI4674,1,5,1,1.0,1,0,3,0,2,0,0,0,2.0,1,1.0,1,893,3877,18661,0,8,39,0,19
CLI4675,1,5,1,1.0,1,0,3,1,2,0,0,0,2.0,0,1.0,0,951,2248,16853,0,8,55,0,19
CLI4676,1,5,1,1.0,1,2,3,1,1,1,0,0,1.0,1,3.0,1,959,2340,23410,0,7,46,0,19
CLI4677,1,5,1,1.0,1,2,0,1,1,1,0,0,2.0,1,3.0,1,94,3759,11275,0,7,50,0,19
CLI4678,1,5,1,1.0,1,3,0,1,1,1,0,0,3.0,1,3.0,1,901,6329,22824,1,9,40,7,7
CLI4679,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,843,5049,12195,0,4,62,0,1
CLI4680,1,5,1,1.0,1,3,0,0,1,0,0,0,3.0,1,1.0,0,856,7687,12902,1,9,50,7,7
CLI4681,1,5,1,1.0,1,0,0,0,2,1,0,0,1.0,1,2.0,0,943,3010,21283,0,7,54,0,5
CLI4682,1,5,1,1.0,1,2,0,1,1,0,0,0,3.0,0,2.0,1,951,1144,18270,0,5,56,0,15
CLI4683,1,5,1,1.0,1,3,0,0,1,0,0,0,1.0,0,3.0,1,962,1144,12174,0,5,56,0,6
CLI4684,1,5,1,1.0,1,3,3,1,1,0,0,0,3.0,1,0.0,0,956,2616,12200,1,9,35,7,15
CLI4685,1,5,1,1.0,1,3,3,1,1,0,0,0,2.0,1,3.0,1,91,3667,21732,0,6,45,0,15
CLI4686,1,5,1,1.0,1,0,3,1,1,1,0,0,1.0,1,2.0,1,931,3667,16307,0,4,39,0,19
CLI4687,1,5,1,1.0,1,0,3,1,2,0,0,0,2.0,1,3.0,1,931,2287,18521,0,9,42,0,19
CLI4688,1,5,1,1.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,962,2340,15521,0,9,51,0,5
CLI4689,1,5,1,1.0,1,0,3,0,2,0,0,0,3.0,1,0.0,0,935,3759,14721,0,5,46,0,18
CLI4690,1,5,1,1.0,1,3,0,1,1,0,0,0,3.0,1,3.0,1,945,2594,37551,1,11,42,5,9
CLI4691,1,5,1,1.0,1,0,0,0,1,0,0,0,1.0,0,2.0,0,94,1730,13220,0,4,41,0,18
CLI4692,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,91,3667,21919,0,8,58,0,15
CLI4693,1,5,1,1.0,1,0,3,0,1,1,0,0,1.0,1,2.0,0,954,1144,27905,0,4,51,0,9
CLI4694,1,5,1,1.0,1,3,0,0,1,0,0,0,3.0,0,3.0,1,851,4572,23344,0,6,44,0,7
CLI4695,1,5,1,1.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,943,3470,16553,0,6,48,0,19
CLI4696,1,5,1,1.0,1,0,3,1,1,1,0,0,1.0,1,3.0,1,943,3010,13087,0,9,56,0,9
CLI4697,1,5,1,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,851,5658,11327,1,6,37,9,15
CLI4698,1,5,1,1.0,1,0,0,1,2,0,0,0,1.0,0,3.0,1,929,6467,0,0,7,48,0,7
CLI4699,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,2.0,0,887,4061,19228,0,7,46,0,12
CLI4700,1,5,1,1.0,1,0,0,1,1,0,0,0,2.0,1,2.0,0,917,2287,11672,0,9,43,0,4
CLI4701,1,5,1,1.0,1,3,3,1,1,0,0,0,2.0,0,3.0,1,925,3667,0,0,4,28,0,6
CLI4702,1,5,1,1.0,1,0,3,1,1,0,0,0,1.0,0,3.0,1,87,3373,19468,0,8,37,0,4
CLI4703,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,934,3759,18797,0,7,60,0,7
CLI4704,1,5,1,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,1,86,4587,21914,0,5,54,0,11
CLI4705,1,5,1,1.0,1,3,0,1,1,0,0,0,3.0,1,3.0,1,86,5139,4287,0,4,39,0,18
CLI4706,1,5,1,1.0,1,3,3,1,1,0,0,0,1.0,0,2.0,0,885,3969,15243,0,7,45,0,9
CLI4707,1,5,1,1.0,1,3,3,1,1,0,0,0,3.0,1,1.0,0,952,2248,11868,1,8,42,6,19
CLI4708,1,5,1,1.0,1,3,0,1,1,0,0,0,1.0,0,3.0,1,928,2287,0,0,7,22,0,19
CLI4709,1,5,1,1.0,1,0,1,1,1,1,0,0,1.0,0,2.0,0,918,4949,31304,0,9,52,0,9
CLI4710,1,5,1,1.0,1,0,0,0,1,0,0,0,3.0,1,3.0,1,92,3299,22599,0,7,41,0,2
CLI4711,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,939,3851,12509,0,5,48,0,4
CLI4712,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,827,2839,9792,0,7,59,0,15
CLI4713,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,0,3.0,1,876,3371,11627,0,7,55,0,19
CLI4714,1,5,1,1.0,1,3,3,1,1,0,0,0,1.0,0,2.0,0,926,2287,4889,0,6,57,0,19
CLI4716,1,5,1,1.0,1,3,0,1,1,0,0,0,1.0,0,3.0,1,959,2340,10120,0,7,48,0,15
CLI4717,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,1,3.0,1,917,2747,16445,0,7,53,0,15
CLI4718,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,2.0,1,843,5049,9382,0,6,39,0,15
CLI4719,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,1,3.0,1,934,3667,11305,0,6,55,0,15
CLI4720,1,5,1,1.0,1,3,0,0,1,0,0,0,1.0,1,1.0,0,907,3667,16595,0,4,50,0,0
CLI4721,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,85,5658,18849,1,6,27,6,15
CLI4722,1,5,1,1.0,1,0,3,1,0,0,0,0,2.0,1,3.0,1,918,3431,30706,1,12,38,6,19
CLI4723,1,5,1,1.0,1,3,0,1,1,1,0,0,1.0,1,3.0,1,892,4061,19328,0,4,52,0,19
CLI4724,1,5,1,1.0,1,3,0,1,1,0,0,0,2.0,0,2.0,0,944,3378,15000,0,5,57,0,15
CLI4725,1,5,1,1.0,1,2,3,1,1,0,0,0,3.0,0,2.0,0,918,3667,23337,1,5,59,10,15
CLI4726,1,5,1,1.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,864,3373,13823,0,5,51,0,18
CLI4727,1,5,1,1.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,944,3286,16801,0,9,30,0,15
CLI4728,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,0,0.0,0,876,3371,14992,0,8,46,0,15
CLI4729,1,5,1,1.0,1,0,0,1,2,0,0,0,3.0,1,3.0,1,899,6919,15439,1,4,41,7,11
CLI4730,1,5,1,1.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,852,5658,22383,0,7,61,0,9
CLI4731,1,5,1,1.0,1,0,3,1,1,1,0,0,1.0,1,3.0,1,952,1144,25684,0,5,52,0,6
CLI4732,1,5,1,1.0,1,3,0,1,1,0,0,0,3.0,0,3.0,1,934,3391,17748,0,8,38,0,15
CLI4733,1,5,1,1.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,851,5658,17429,0,5,51,0,15
CLI4734,1,5,1,1.0,1,0,2,1,1,0,0,0,3.0,1,3.0,1,862,552,24417,1,8,48,7,15
CLI4735,1,5,1,1.0,1,0,0,0,1,0,0,0,3.0,1,3.0,1,918,3299,22476,0,4,62,0,16
CLI4736,1,5,1,1.0,1,0,3,1,1,1,0,0,2.0,1,3.0,1,921,2287,16309,0,6,51,0,19
CLI4737,1,5,1,1.0,1,3,3,1,1,1,0,0,1.0,1,3.0,1,876,2927,29979,0,9,52,0,0
CLI4738,1,5,1,1.0,1,3,3,0,1,1,0,0,2.0,1,3.0,1,885,3049,13261,0,8,56,0,19
CLI4739,1,5,1,1.0,1,2,3,1,1,0,0,0,3.0,0,2.0,0,935,2287,29171,1,9,58,10,15
CLI4740,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,0,2.0,0,846,5658,5719,0,9,42,0,5
CLI4741,1,5,1,1.0,1,3,3,1,1,0,0,0,1.0,1,1.0,0,901,3299,16174,0,8,49,0,19
CLI4742,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,0,3.0,1,891,4061,15703,0,4,22,0,9
CLI4743,1,5,1,1.0,1,2,3,1,1,0,0,0,1.0,0,2.0,0,929,3667,27695,0,9,54,0,9
CLI4744,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,1,2.0,0,942,3759,17367,0,5,44,0,5
CLI4745,1,5,1,1.0,1,2,0,0,1,0,0,0,3.0,0,3.0,1,892,3877,12618,0,7,56,0,19
CLI4746,1,5,1,1.0,1,0,0,1,2,0,0,0,3.0,0,3.0,1,867,3373,13823,0,7,43,0,16
CLI4747,1,5,1,1.0,1,3,1,1,1,1,0,0,3.0,1,1.0,0,919,2287,13917,0,7,37,0,16
CLI4748,1,5,1,1.0,1,0,0,0,1,0,0,0,2.0,1,3.0,1,851,5400,8570,0,9,59,0,19
CLI4749,1,5,1,1.0,1,0,0,1,0,0,0,0,3.0,0,3.0,1,851,5849,13426,0,5,37,0,19
CLI4750,1,5,1,1.0,1,0,3,1,1,0,1,0,2.0,0,1.0,0,86,4127,13935,0,7,57,0,1
CLI4751,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,1,3.0,1,897,2215,21534,0,7,37,0,1
CLI4752,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,835,3373,29026,0,5,43,0,5
CLI4753,1,5,1,1.0,1,0,0,1,1,0,0,0,0.0,1,3.0,1,843,3220,4556,0,4,50,0,0
CLI4754,1,5,1,1.0,1,3,3,1,1,0,0,0,2.0,1,3.0,1,845,6311,11682,0,4,62,0,15
CLI4755,1,5,1,1.0,1,3,0,0,1,0,0,0,2.0,1,3.0,1,843,5980,13283,0,8,47,0,6
CLI4756,1,5,1,1.0,1,3,3,0,1,0,0,0,2.0,0,2.0,1,845,4114,16035,0,6,56,0,15
CLI4757,1,5,1,1.0,1,0,3,1,2,1,0,0,3.0,0,2.0,0,877,3146,23793,0,4,52,0,19
CLI4758,1,5,1,1.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,843,5575,19211,0,5,66,0,15
CLI4759,1,5,1,1.0,1,0,0,1,1,0,1,0,1.0,0,3.0,1,847,5658,10703,0,4,51,0,16
CLI4760,1,5,1,1.0,1,0,0,1,1,0,1,0,1.0,0,3.0,1,847,5658,10703,0,5,43,0,16
CLI4761,1,5,1,1.0,1,0,0,1,1,0,1,0,1.0,0,3.0,1,847,5658,10703,0,4,43,0,16
CLI4762,1,5,1,1.0,1,0,3,0,1,0,0,0,1.0,0,3.0,1,892,2307,16198,0,9,55,0,8
CLI4763,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,1,2.0,1,86,4961,17242,0,7,57,0,6
CLI4764,1,5,1,1.0,1,3,0,1,2,0,0,0,3.0,0,2.0,0,852,2287,7428,0,8,51,0,19
CLI4765,1,5,1,1.0,1,3,0,1,0,0,0,0,3.0,1,2.0,0,844,3299,9425,1,4,31,7,9
CLI4766,1,5,1,1.0,1,0,0,0,1,1,0,0,3.0,1,3.0,1,851,5658,26620,0,4,56,0,19
CLI4767,1,5,1,1.0,1,3,3,1,1,1,0,0,3.0,0,2.0,0,876,3146,13171,0,8,55,0,12
CLI4768,1,5,1,1.0,1,0,3,0,1,0,0,0,3.0,1,1.0,0,852,5658,14115,0,7,43,0,19
CLI4769,1,5,1,1.0,1,0,3,0,2,0,0,0,1.0,1,2.0,0,86,7433,30728,0,10,61,0,19
CLI4770,1,5,1,1.0,1,0,3,0,1,0,0,0,1.0,0,2.0,0,843,5777,14258,0,7,43,0,11
CLI4771,1,5,1,1.0,1,0,1,1,1,1,0,0,3.0,0,2.0,0,851,5658,13329,0,7,53,0,7
CLI4772,1,5,1,1.0,1,0,0,0,1,0,0,0,3.0,1,1.0,0,852,5658,19392,1,8,57,6,15
CLI4773,1,5,1,1.0,1,3,3,1,1,0,0,0,3.0,0,3.0,1,874,4311,22409,0,5,41,0,15
CLI4774,1,5,1,1.0,1,0,3,0,1,0,0,0,3.0,0,2.0,0,86,4955,9193,0,7,32,0,19
CLI4775,1,5,1,1.0,1,3,0,0,1,0,0,0,3.0,1,3.0,1,86,5047,7936,1,4,50,8,0
CLI4776,1,5,1,1.0,1,3,0,1,1,0,0,0,3.0,0,1.0,1,843,7809,25915,1,4,56,10,19
CLI4777,1,5,1,1.0,1,3,0,1,1,0,0,0,1.0,0,3.0,1,86,5139,16319,0,6,48,0,12
CLI4778,1,5,1,1.0,1,0,3,0,2,0,1,0,3.0,0,3.0,1,856,7157,13073,0,4,44,0,9
CLI4779,1,5,1,1.0,1,0,3,0,2,0,1,0,3.0,0,3.0,1,856,7157,13073,0,5,40,0,9
