CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente
CLIX1482;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;13008;4;46
CLIX1483;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Alicante;NO;SI;NO;NA;NO DATA;Averia grave;NO;0;12288;4;41
CLIX1484;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Asturias;NO;SI;NO;Alto;NO DATA;Averia grave;NO;1141;13494;3;60
CLIX1485;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2662;17041;2;47
CLIX1486;I;TIPO7;FUEL 2;Media;M;Financiera Banco;SOLTERO;M;Empresa;Huelva;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;1711;33323;0;41
CLIX1487;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Alicante;NO;NO;NO;Alto;SI;Averia muy grave;SI;1141;19677;3;41
CLIX1488;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Alicante;NO;NO;NO;NA;SI;Averia muy grave;SI;2226;7982;4;48
CLIX1489;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Tarragona;NO;SI;NO;Otros;SI;Averia muy grave;SI;2539;7311;2;45
CLIX1490;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Toledo;NO;NO;NO;Medio;SI;Averia grave;NO;2539;5344;2;45
CLIX1491;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Huelva;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;1141;20553;3;46
CLIX1492;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia grave;NO;1141;10949;2;55
CLIX1493;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia grave;SI;1141;21263;2;46
CLIX1494;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Las Palmas;SI;NO;NO;Alto;SI;Averia muy grave;SI;2988;18060;4;55
CLIX1495;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Segovia;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;2988;11977;2;34
CLIX1496;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;2988;24682;2;44
CLIX1497;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;SI;SI;NO;Alto;SI;Averia muy grave;SI;3682;17186;2;67
CLIX1498;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia leve;NO;2988;18391;2;61
CLIX1499;I;TIPO7;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Valencia;SI;NO;NO;Medio;SI;Averia muy grave;SI;2823;19386;2;51
CLIX1500;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia leve;SI;1903;16256;4;44
CLIX1501;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Zaragoza;SI;NO;NO;Alto;SI;No;NO;5310;17692;2;40
CLIX1502;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Jaen;SI;NO;NO;Medio;SI;Averia grave;SI;5062;10933;3;48
CLIX1503;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;F;Funcionario;Lugo;NO;SI;NO;Medio-Bajo;SI;Averia grave;NO;4234;30020;2;48
CLIX1504;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Alicante;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;1903;14167;2;48
CLIX1505;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2799;28788;3;48
CLIX1506;I;TIPO7;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Valladolid;NO;NO;NO;NA;SI;Averia grave;SI;1903;22946;2;58
CLIX1507;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Guadalajara;SI;NO;NO;Medio;SI;No;NO;2799;20305;3;61
CLIX1508;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Jaen;SI;NO;NO;NA;SI;Averia grave;NO;2799;9184;2;60
CLIX1509;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Cantabria;NO;NO;NO;Medio-Bajo;NO DATA;Averia leve;NO;1903;0;2;43
CLIX1510;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;2799;0;2;36
CLIX1511;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Tarragona;SI;NO;NO;Alto;SI;Averia leve;NO;3682;19784;2;53
CLIX1512;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Malaga;SI;NO;NO;Alto;SI;Averia grave;NO;3682;25376;1;52
CLIX1513;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;No;NO;2799;7994;1;45
CLIX1514;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Alicante;SI;NO;NO;NA;SI;Averia grave;NO;4198;35667;0;47
CLIX1515;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;1903;23538;2;47
CLIX1516;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1903;16191;2;44
CLIX1517;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Lacoruna;SI;NO;NO;Medio;SI;Averia leve;NO;2799;22773;2;57
CLIX1518;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;SI;NO;Medio-Bajo;SI;Averia leve;NO;1903;11803;2;47
CLIX1519;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Ciudad Real;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2712;18297;1;56
CLIX1520;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia muy grave;SI;2799;18974;1;36
CLIX1521;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Malaga;SI;NO;NO;Alto;SI;No;NO;3682;11299;2;34
CLIX1522;I;TIPO7;FUEL 2;Media;M;Otros;SOLTERO;M;Autonomo;Jaen;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1903;20708;2;43
CLIX1523;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;2799;18475;1;59
CLIX1524;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2799;19659;2;55
CLIX1525;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;1903;16148;1;59
CLIX1526;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;SI;No;NO;5026;20588;2;42
CLIX1527;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;3682;26693;1;41
CLIX1528;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio;NO DATA;No;NO;1903;0;1;36
CLIX1529;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;SI;1903;15541;2;55
CLIX1530;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Toledo;SI;NO;NO;Alto;SI;No;NO;2799;14221;1;41
CLIX1531;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2799;22744;1;44
CLIX1532;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Medio-Bajo;SI;No;NO;1903;11939;2;58
CLIX1533;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;2799;17691;1;40
CLIX1534;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1903;0;2;21
CLIX1535;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Pontevedra;NO;NO;NO;Medio;NO DATA;No;NO;1903;0;2;67
CLIX1536;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Alto;SI;Averia muy grave;SI;1903;16368;1;62
CLIX1537;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1903;0;2;69
CLIX1538;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Avila;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;1903;0;2;70
CLIX1539;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1903;0;1;60
CLIX1540;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1903;0;1;27
CLIX1541;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Medio;NO DATA;No;NO;5026;0;2;51
CLIX1542;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia leve;NO;1903;0;1;55
CLIX1543;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Alto;NO DATA;No;NO;2799;0;1;42
CLIX1544;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Alicante;NO;NO;NO;NA;NO DATA;No;NO;1903;0;1;33
CLIX1545;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;1903;0;0;27
CLIX1546;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1903;0;0;21
CLIX1547;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Jaen;SI;NO;SI;NA;NO DATA;No;NO;1903;0;1;42
CLIX1548;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2799;29597;1;53
CLIX1549;I;TIPO7;FUEL 2;Media;M;Financiera Banco;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;1903;0;0;65
CLIX1550;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1903;0;1;62
CLIX1551;I;TIPO7;FUEL 2;Media;M;Financiera Marca;EN PAREJA;M;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;No;NO;2648;0;1;29
CLIX1552;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1903;0;1;53
CLIX1553;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;1903;0;1;37
CLIX1554;I;TIPO7;FUEL 2;Media;M;Contado;EN PAREJA;F;Empresa;Albacete;NO;NO;NO;NA;NO DATA;No;NO;1903;0;1;47
CLIX1555;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Teruel;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1903;0;0;65
CLIX1556;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Salamanca;NO;NO;SI;NA;NO DATA;No;NO;2648;0;0;61
CLIX1557;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Toledo;NO;NO;SI;Medio;NO DATA;Averia leve;NO;2648;0;1;66
CLIX1558;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;SI;2648;0;0;24
CLIX1559;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Almeria;NO;NO;NO;NA;NO DATA;No;NO;1903;0;0;29
CLIX1560;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;No;NO;2648;0;1;67
CLIX1561;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Murcia;SI;NO;SI;NA;NO DATA;No;NO;1903;0;1;60
CLIX1562;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Alicante;NO;NO;SI;NA;NO DATA;No;NO;2648;0;0;57
CLIX1563;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;NA;NO DATA;No;NO;2648;0;0;30
CLIX1564;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Toledo;NO;NO;NO;NA;NO DATA;No;NO;1903;0;1;28
CLIX1565;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;No;NO;1903;0;1;37
CLIX1566;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;2648;0;0;65
CLIX1567;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;No;NO;2648;0;0;56
CLIX1568;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Burgos;NO;NO;SI;NA;NO DATA;No;NO;2648;0;1;38
CLIX1569;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Gerona;SI;NO;SI;NA;NO DATA;No;NO;2648;0;0;39
CLIX1570;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;NA;NO DATA;No;NO;1903;0;1;24
CLIX1571;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;F;Empresa;Valencia;NO;NO;NO;Medio;SI;Averia muy grave;SI;0;14071;4;56
CLIX1572;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;25351;3;39
CLIX1573;I;TIPO7;FUEL 2;Media;A;Otros;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;SI;Averia muy grave;SI;1098;9727;2;56
CLIX1574;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1098;14012;4;42
CLIX1575;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;2727;14658;3;50
CLIX1576;I;TIPO7;FUEL 2;Media;A;Otros;CASADO;M;Empresa;Lerida;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1829;18174;2;40
CLIX1577;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Tarragona;SI;NO;NO;Medio-Bajo;SI;Averia leve;SI;2727;19337;2;49
CLIX1578;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Alto;SI;Averia grave;NO;2727;18716;2;47
CLIX1579;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3571;0;1;59
CLIX1580;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;F;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;No;NO;2727;10153;2;44
CLIX1581;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;NA;NO DATA;No;NO;2727;0;1;46
CLIX1582;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;F;Empresa;Guipuzcua;SI;NO;NO;Medio;SI;No;NO;4918;12011;2;45
CLIX1583;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;F;Empresa;Lerida;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;1829;0;0;29
CLIX1584;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;NA;NO DATA;No;NO;1829;0;1;51
CLIX1585;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Gerona;SI;NO;SI;NA;NO DATA;No;NO;1829;0;1;25
CLIX1586;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Lerida;NO;NO;SI;NA;NO DATA;No;NO;2574;0;1;35
CLIX1587;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;SI;2727;17797;1;53
CLIX1588;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Alto;SI;Averia leve;NO;1829;13912;1;51
CLIX1589;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Alto;SI;No;NO;1829;8262;1;52
CLIX1590;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Murcia;SI;NO;NO;Alto;SI;No;NO;2727;17613;2;52
CLIX1591;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia grave;NO;2727;10018;1;39
CLIX1592;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;NO;4918;0;1;32
CLIX1593;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1829;0;1;59
CLIX1594;I;TIPO7;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1829;0;1;65
CLIX1595;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;2727;0;1;32
CLIX1596;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;F;Empresa;Valencia;NO;NO;NO;Medio;NO DATA;No;NO;1829;0;1;37
CLIX1597;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Medio;NO DATA;No;NO;1829;0;1;56
CLIX1598;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1829;0;1;39
CLIX1599;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Alto;NO DATA;No;NO;1829;0;1;46
CLIX1600;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;NA;NO DATA;No;NO;1829;0;1;41
CLIX1601;I;TIPO7;FUEL 1;Alta;M;Contado;SOLTERO;F;Empresa;Burgos;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3571;0;1;59
CLIX1602;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio;NO DATA;No;SI;2013;0;1;47
CLIX1603;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1829;0;1;36
CLIX1604;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Cadiz;NO;NO;SI;NA;NO DATA;No;NO;2574;0;1;51
CLIX1605;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;No;NO;2574;0;0;70
CLIX1606;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;NA;NO DATA;No;NO;1829;0;1;53
CLIX1607;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Sevilla;NO;NO;SI;NA;NO DATA;No;NO;2574;0;1;28
CLIX1608;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;No;NO;2574;0;1;25
CLIX1609;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Gerona;SI;NO;SI;NA;NO DATA;No;NO;2743;0;1;68
CLIX1610;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;La Rioja;NO;NO;NO;NA;NO DATA;No;NO;1829;0;0;70
CLIX1611;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;SI;NA;NO DATA;No;NO;1829;0;1;42
CLIX1612;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;2574;0;0;45
CLIX1613;I;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Vizcaya;NO;SI;NO;Medio;SI;Averia muy grave;SI;828;6533;2;61
CLIX1614;I;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;NA;SI;Averia muy grave;SI;1098;19428;2;24
CLIX1615;I;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1098;15594;2;48
CLIX1616;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Lerida;SI;NO;NO;Alto;SI;Averia grave;NO;751;13146;4;50
CLIX1617;I;TIPO7;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Barcelona;SI;SI;NO;Alto;SI;Averia muy grave;SI;0;8537;3;54
CLIX1618;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Medio-Bajo;NO DATA;Averia grave;NO;751;20019;4;54
CLIX1619;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;828;22889;4;38
CLIX1620;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Lerida;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;28600;2;58
CLIX1621;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;NA;SI;Averia muy grave;SI;0;11850;4;38
CLIX1622;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Gerona;NO;SI;NO;Alto;SI;Averia muy grave;SI;1098;15161;4;34
CLIX1623;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Alto;SI;Averia muy grave;SI;2743;30737;3;61
CLIX1624;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Cantabria;SI;SI;NO;NA;SI;Averia grave;NO;4372;30359;0;37
CLIX1625;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Autonomo;Lugo;SI;NO;NO;Alto;SI;Averia muy grave;SI;4090;38661;1;38
CLIX1626;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia grave;SI;4090;33309;1;45
CLIX1627;I;TIPO7;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Valencia;NO;NO;NO;Alto;SI;Averia leve;NO;1829;8549;2;48
CLIX1628;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Medio;SI;Averia muy grave;SI;4090;32745;1;42
CLIX1629;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Alava;SI;NO;NO;Medio-Bajo;SI;No;NO;2727;19246;2;41
CLIX1630;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;Averia grave;NO;3571;0;1;69
CLIX1631;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1829;0;2;55
CLIX1632;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;NA;NO DATA;No;NO;1829;0;0;41
CLIX1633;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;F;Funcionario;Barcelona;SI;NO;NO;Alto;SI;Averia leve;NO;1098;7409;3;53
CLIX1634;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;Alto;NO DATA;No;NO;2574;0;1;37
CLIX1635;I;TIPO7;FUEL 2;Alta;A;Contado;EN PAREJA;F;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia leve;NO;1829;26163;2;47
CLIX1636;I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia grave;NO;1829;22388;1;38
CLIX1637;I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Cantabria;SI;NO;NO;Alto;SI;Averia grave;NO;1829;29447;1;40
CLIX1638;I;TIPO7;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Lacoruna;SI;NO;NO;Medio-Bajo;SI;No;NO;2727;14624;2;52
CLIX1639;I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;No;NO;1829;0;1;34
CLIX1640;I;TIPO7;FUEL 2;Alta;A;Financiera Marca;CASADO;F;Empresa;Castellon;NO;NO;SI;NA;NO DATA;No;NO;2574;0;0;66
CLIX1641;I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;NA;NO DATA;No;NO;1829;0;1;60
